Genes	logFC	logCPM	PValue	FDR
218_4	0.172096969749458	4.20792194595	0.656110666277832	0.820868948269778
36787_1	1.59449219192508	-3.08873961270984	0.656113000773815	0.820868948269778
98_34	0.687589364563687	-2.3552343744246	0.656121980244619	0.820868948269778
18_177	1.59450049094665	-3.08873961270984	0.656132692959115	0.820868948269778
176_30	1.59450937677525	-3.08873961270984	0.656153781249089	0.820868948269778
34_137	-1.16488590853777	-3.0968867475817	0.656182940381943	0.820868948269778
46_186	-1.16324187496011	-3.09732521036743	0.656187676318746	0.820868948269778
34595_2	-1.16323554370453	-3.09732521036743	0.656201160936482	0.820868948269778
33298	-1.16487689983825	-3.0968867475817	0.656204159403016	0.820868948269778
21_156	-1.16486741963224	-3.0968867475817	0.656226488742955	0.820868948269778
150_35	0.172597139231477	6.0861092103992	0.656233180241625	0.820868948269778
19_220	-1.16486449011174	-3.0968867475817	0.656233388776622	0.820868948269778
211_2	-1.16486437845813	-3.0968867475817	0.656233651758965	0.820868948269778
46_155	0.174924728796589	8.48498787861104	0.656265833609215	0.820868948269778
33_174	0.173548201730137	4.28511297858763	0.656273506341165	0.820868948269778
67_15	0.198106723172	3.07626627093094	0.656290689277195	0.820868948269778
81_33	-1.16478744677833	-3.0968867475817	0.656414843224993	0.820868948269778
59_69	-1.16478616845837	-3.0968867475817	0.65641785380746	0.820868948269778
42490	-1.16477842577129	-3.0968867475817	0.656436088573066	0.820868948269778
4_176	-1.16477811104261	-3.0968867475817	0.656436829785297	0.820868948269778
104_24	-1.07048032985974	-2.43436888828272	0.656460008761937	0.820868948269778
26_21	-0.171620009211041	6.39292690075323	0.656508482966728	0.82088055493631
115_49	-0.158068678666287	5.45121318463844	0.656819600174859	0.821220542362848
7_133	0.437498926460333	-2.28669494997893	0.656871300394379	0.821236159897348
27_127	-0.172491552658381	4.9679492556256	0.656969211297402	0.821308896502861
3_415	-0.157632758419992	5.77023686794697	0.657007904555046	0.821308896502861
2_174	-0.183214597993191	6.36242149496067	0.657080075172802	0.821345210317503
49_119	-0.236674003630443	1.75779733524293	0.657115382635015	0.821345210317503
59_114	-0.27132957640313	0.803442931867745	0.657433205955227	0.821693429927929
15_108	-0.279925743108654	0.482375980666851	0.657521553618722	0.821754814758884
35821	0.22591341812815	2.45618932973759	0.65765700681943	0.821875060133231
34_156	-0.170131348775484	4.39403925118255	0.657763017561424	0.821915189954118
39_77	0.186997178751833	3.58513005226498	0.657767601528333	0.821915189954118
3954_1	-0.222842137276567	2.6878631370547	0.658275610234129	0.822468760608428
38_82	0.157414531492337	5.0074021262033	0.658289152677951	0.822468760608428
35_82	-0.158955546180193	5.44528102072168	0.658396201483242	0.822525814372101
129_67	0.17576243134578	4.02557005735297	0.658420438669508	0.822525814372101
34_188	0.443087432637208	-1.68279718290796	0.658452629724374	0.822525814372101
130_18	0.218296718761953	2.36820015978716	0.658636691857215	0.822661155864044
5_307	-0.188739318207655	3.7700932123385	0.658659406646892	0.822661155864044
117_39	0.165732773087573	4.53657401884169	0.658774364997803	0.822661155864044
973_5	0.169869360617698	4.04035407818279	0.65884550323482	0.822661155864044
3_105	0.17075827753261	7.13318845282478	0.658864620445466	0.822661155864044
155_18	0.185686401161526	3.41645110416238	0.658869055268104	0.822661155864044
178_33	-0.339220645881456	-0.340620962263963	0.658870828594402	0.822661155864044
41481	0.209030644253981	2.59438778364259	0.658875191674354	0.822661155864044
3659_2	0.171082380303232	4.14113692392541	0.658967805358444	0.822727746973808
3_495	-0.293032687247906	-0.077352268232272	0.6590309177968	0.822739926056729
130_78	0.158400292808449	5.88345601235764	0.659093498024565	0.822739926056729
28_96	-0.168205049852478	6.37854191536432	0.659095403165713	0.822739926056729
85_84	-0.206279893808449	2.66087407812509	0.659182698510041	0.822799858181932
776_1	0.168086609359907	6.63750641426527	0.659281464897472	0.822874100606492
34034	0.255575265815202	3.2881854128946	0.659415656000464	0.822984895988766
92_19	0.166388011836357	6.31658466989235	0.659448818781545	0.822984895988766
9_289	-0.189253387190891	3.32598535864565	0.659506066164541	0.823007301943298
108_59	0.156664147144729	5.47657471012452	0.659547447579855	0.823009907033665
232_2	0.527767106137302	-1.4598959258605	0.659704192049225	0.823156457909628
248_6	0.157025092466614	5.74309405803707	0.659829866118855	0.823264225046727
80_80	0.185455898911352	3.64460400885358	0.659968959284566	0.823343571505093
138_39	-0.177462346862973	6.19815180457827	0.659984255396112	0.823343571505093
161_18	0.370211344048729	-0.912000065510581	0.660011390096468	0.823343571505093
221_6	0.206604802369004	2.62143887360138	0.660186528923578	0.823493181289619
34_102	0.162700646709125	4.74058441829763	0.660209954653392	0.823493181289619
1_327	-0.197282300685577	3.46928141461722	0.660300386004838	0.823522455154451
14_167	0.165923967371905	4.4758156828355	0.660333154078953	0.823522455154451
1479_1	-0.250754129461091	1.63331486106505	0.660532343022567	0.823522455154451
2_206	-0.338357390135232	-0.0725136141771273	0.660589074769177	0.823522455154451
20_76	-0.182392027718724	3.70321089103153	0.660769296730017	0.823522455154451
116_3	1.5458691157002	-3.09877168514087	0.660834439076408	0.823522455154451
263_19	-1.1936282476523	-3.10167218068622	0.660836128074339	0.823522455154451
1494_1	1.54805907945405	-3.09920977672497	0.660845458420917	0.823522455154451
116_4	-1.1936392397278	-3.10167218068622	0.660862095725236	0.823522455154451
100_5	1.54804516566899	-3.09920977672497	0.660864526187828	0.823522455154451
71_24	0.851143600909103	-2.2892992811421	0.660872781914409	0.823522455154451
10_51	-1.1936495341376	-3.10167218068622	0.660886416198882	0.823522455154451
37_48	-1.18810458901704	-3.10298486047439	0.660890209221687	0.823522455154451
6_71	-1.19367742859614	-3.10167218068622	0.660952321463304	0.823522455154451
64_39	0.201436686252244	4.63922032522581	0.660956009670081	0.823522455154451
36_63	-1.19368864779055	-3.10167218068622	0.660978830637384	0.823522455154451
3_214	0.158833915682812	5.43182586439837	0.661029832209846	0.823522455154451
49_87	-1.15910537666668	-3.09776360484183	0.661052629733108	0.823522455154451
32_56	0.599818882621996	-2.22358361826312	0.661103210461225	0.823522455154451
32708	0.175436705915572	3.9518295865754	0.66110994768805	0.823522455154451
122_1	-0.562122983471492	-1.38926844202549	0.661165388806201	0.823522455154451
46_177	0.179376101027574	7.48213908994928	0.661207428371185	0.823522455154451
9_150	0.155244193070112	5.61915422759495	0.661222334511524	0.823522455154451
36_77	-0.156327011948208	5.78478137763477	0.661232644983313	0.823522455154451
118_1	0.173330904432133	3.87152402003066	0.661248822022054	0.823522455154451
62_152	0.167834214199495	7.24132388761536	0.66128449744586	0.823522455154451
67_10	-1.16457834117985	-3.09644821649329	0.661299676533146	0.823522455154451
36_195	0.688882537551088	-2.35561190699033	0.661352242675099	0.823522455154451
159_17	0.183177019491484	3.48350441664177	0.661374513691247	0.823522455154451
51_15	0.165609029234512	4.28157504140498	0.661412974008507	0.823522455154451
755_3	0.164409426381826	5.65402922303267	0.661529280744376	0.823618307388156
59_31	-0.211892737503754	3.02846889568433	0.661750896143879	0.823801169275707
3_81	-0.17116551926843	5.69731300025422	0.661754818480008	0.823801169275707
1_111	0.157784144600513	5.52810954216188	0.661817084044711	0.823824484604532
37_155	0.185537539809378	3.53999176242966	0.661872279611713	0.823824484604532
9_268	0.171866669802843	7.23597813818872	0.661891545806878	0.823824484604532
18_116	-0.192608310904401	3.46682779112997	0.661983268946722	0.823863813806322
65_51	-0.156642999044892	5.9190114884651	0.662022567856211	0.823863813806322
42_125	0.164878652058311	6.29243012602746	0.662041148253722	0.823863813806322
46_30	-0.155875690318625	5.63424919028548	0.66208078311662	0.823864187403613
166_47	-0.169336314445567	4.35963938723377	0.662257811953411	0.824031163418175
55_108	-0.162412269627751	4.64689684420354	0.662324840876472	0.824031163418175
26_120	0.853901281887237	-2.49025749462089	0.662339767087467	0.824031163418175
628_5	1.62017673537212	-3.083045983904	0.662425637943403	0.824031163418175
130_70	1.62248355277575	-3.08348678371751	0.662437861332306	0.824031163418175
1_389	0.194990241308962	5.43095086761546	0.662451025525673	0.824031163418175
415_4	-0.182811306800361	4.48894210922771	0.662594121997031	0.824076072666732
21_138	-0.165869133832178	4.72400232797266	0.662594152022371	0.824076072666732
30_64	-0.159281958717796	6.1386715971208	0.66260516303559	0.824076072666732
66_19	-0.15993406139001	5.93434627191367	0.662688612908208	0.824130922536659
45_44	0.174650231787292	3.83823972575855	0.662803995852879	0.824157664072958
487_2	0.27739137576103	-0.0671988422318072	0.662813831004176	0.824157664072958
90_52	0.212680791715192	2.28070683673748	0.662848702475873	0.824157664072958
8_234	0.166681221164644	7.12799206513263	0.662867510574029	0.824157664072958
1294_1	-0.154806408037545	5.58046044517534	0.662962148523752	0.824205305855209
176_31	-0.162647680975421	4.77600953037867	0.662995243774389	0.824205305855209
189_30	0.165805719910188	5.32799654969439	0.663041901263969	0.824205305855209
74_5	-0.173275108441446	8.47428642914929	0.663063407516163	0.824205305855209
14_58	-0.165935956102683	4.2541145269309	0.663102583383439	0.824205305855209
27_206	0.160291778506948	5.47546064114303	0.663226776910823	0.824310754948801
205_12	0.186860988212084	3.44711205969023	0.663395816758932	0.824448530652012
0_142	0.202178418413991	2.74139814630277	0.663418361619409	0.824448530652012
18_105	-0.261438445067926	1.02376921937157	0.66345571659774	0.824448530652012
42_13	0.162762225166027	5.98810797805673	0.663673823248691	0.824666360434449
26_158	-0.167010728952943	4.35736085488317	0.663742199059577	0.824666360434449
159_29	0.720564918039321	-2.34591731407283	0.66374912887104	0.824666360434449
39_10	0.719179702902582	-2.34553886054703	0.66383139514095	0.824719649518192
69_87	-0.165491010559546	4.58215031658899	0.66396560558048	0.824837461974089
151_57	-0.161339409298743	4.79759892753661	0.664154461969676	0.824996902911258
31_71	0.177418811043082	3.63745256556223	0.664172727471455	0.824996902911258
1007_5	0.180316412225332	3.80142439672952	0.66432166077127	0.825063147512429
183_9	-0.211134309820253	2.48405216346843	0.664436633125559	0.825063147512429
40991	-0.24129471626752	1.28713304066167	0.664451254662965	0.825063147512429
659_2	0.470768020797866	-2.27751203408562	0.664502765474138	0.825063147512429
698_4	0.173439344632074	5.3210352786118	0.664555760878044	0.825063147512429
70_34	-0.594577063869218	-2.22905197171067	0.664579618642452	0.825063147512429
20_113	0.160030284607359	4.70489022790679	0.66458061103782	0.825063147512429
45316	-0.594577408521027	-2.22905197171067	0.664593700457061	0.825063147512429
245_1	0.217089405045272	3.34560905425489	0.664608694403448	0.825063147512429
36_140	-0.170840812681666	7.55700200809634	0.664619977313426	0.825063147512429
12_262	-0.163148160371006	6.12817074517343	0.664674955375678	0.825082495130894
161_36	0.181469546432978	4.54284505842968	0.664932170813879	0.825352869366877
1175_1	0.156375297511163	5.14603463294656	0.664988247717938	0.82537356138976
18_66	0.154763385552096	5.43015191633491	0.665124744652891	0.825494061196659
1_219	-0.288832952620763	0.0685603425220388	0.665212759178329	0.825500174823089
44_123	-0.159044553080346	5.7162873906105	0.665238976561175	0.825500174823089
67_21	-0.228796420031754	1.86211755651618	0.665247908848838	0.825500174823089
81_65	-0.153890592769981	5.72184643814253	0.66530080152473	0.825511321980809
81_30	-0.261049120476625	0.435888622708815	0.665335718613417	0.825511321980809
1077_4	0.160058945462324	4.71789782122078	0.665424670129834	0.825572782600958
21_29	0.210909590658356	3.18231015575017	0.665484515197506	0.82559812656588
14_258	0.262556962597631	3.42691658328817	0.665527996051458	0.825603167335809
13_280	0.176478847901369	4.93792519238991	0.665614629174986	0.825661735745933
3_245	0.160319161715436	4.67616572472029	0.665709508639054	0.825686385882874
2977_1	0.221169571723056	3.08652710506845	0.665853668721366	0.825686385882874
86_29	-0.225163535449321	2.4371834489608	0.665858480917371	0.825686385882874
209_16	-0.300935463400743	-0.0809042494326619	0.665898596886681	0.825686385882874
103_85	0.208124004390957	2.74064703204756	0.66590490626024	0.825686385882874
79_50	0.200801915340961	2.94623186323727	0.665917730531205	0.825686385882874
26_129	-0.156836891814967	6.10488075425235	0.665929064353089	0.825686385882874
72_28	0.29551477008601	0.111137420825294	0.66594987427641	0.825686385882874
47004	-0.200599450335458	3.02198052157333	0.666021251816919	0.825726004457522
78_69	0.155764449920743	5.45344643329889	0.666251931027716	0.825963107154514
4_132	0.43011235696253	-1.68677387481916	0.666350472398026	0.826036378099944
127_21	0.166958717034862	7.67150662038711	0.666451675593052	0.826112939888529
5_97	0.168213673289898	8.21214364200638	0.66651223801255	0.826139118544968
123_7	-0.172087954055269	5.60457853070885	0.666570435331901	0.826141478902015
2_73	0.2018537135429	3.26766482787201	0.666593029049609	0.826141478902015
26_56	-0.39028953471951	-0.224969813976633	0.667046761964143	0.826625949961734
118_33	-0.162770641886526	6.11175268876672	0.667062869718464	0.826625949961734
232_3	0.352995218316399	-0.706621658400455	0.667153804668408	0.826689726011939
119_84	0.348104061512158	3.76131660555597	0.667203568948392	0.826702481757221
1028_2	-0.45673189280106	-1.19211712147179	0.667256880151526	0.826704857269081
73_77	-0.173281850550946	6.12955200462186	0.667315512264227	0.826704857269081
36103	0.163791056085597	4.31026198090744	0.66732389696101	0.826704857269081
187_28	0.18828338021605	3.30332474388714	0.667415791538479	0.826769798543497
130_55	0.260271468642687	0.291756089262208	0.667569988445123	0.826911905374836
117_60	0.173254305799941	4.46779257128629	0.667721292598088	0.827050412387165
70_109	-0.490957897921735	-1.68885362841097	0.668114551895925	0.827488574860159
113_45	0.161635554187815	4.33971971893827	0.668217912919492	0.827567655280201
3_278	-0.161421457484101	6.67370968416725	0.668260701728364	0.827571713930148
37_114	-0.161116839567195	6.58771902680413	0.668355867665083	0.827640631917061
3_297	0.197181983272686	2.83189524418876	0.668548743018564	0.827830530447758
173_2	-0.152571634464314	5.13634135408111	0.668795107704687	0.828086635781193
39_101	0.342905056376516	-0.872246762135227	0.669105286309824	0.828382105075501
48_134	0.157512476235718	6.03022153608176	0.669112840948547	0.828382105075501
40015	0.445498209219711	-1.1894549899222	0.669214096381898	0.828415418200388
33_86	0.156644563019904	6.03655699964026	0.6692727786826	0.828415418200388
1200_1	0.162956960759921	4.17348401398565	0.669308120308132	0.828415418200388
12_62	0.211812903768773	2.08353550447896	0.669333209052729	0.828415418200388
103_46	0.188394273838151	3.24604653585231	0.669337508818581	0.828415418200388
148_21	-0.165912331289797	7.91988608804982	0.669472218463326	0.828500590694982
40789	0.168199269061452	7.97209878091938	0.669485437933281	0.828500590694982
99_54	-0.160392528141899	4.16321926700868	0.669574480256542	0.828561827305522
10_211	0.446938395426421	-0.700786939543939	0.669759498612644	0.828637592133649
52_119	0.160051941839311	4.48360965114332	0.669808473069099	0.828637592133649
108_72	-0.288852892531619	-0.47629127988492	0.669810979580452	0.828637592133649
19_237	0.16054089253972	4.53299671037657	0.669837568835458	0.828637592133649
391_2	0.167765332667865	4.0400122470532	0.669869679218649	0.828637592133649
131_29	-0.226676682330436	1.16191896511858	0.669888797848646	0.828637592133649
103_76	-0.160946243585657	6.87827851875839	0.669913125190701	0.828637592133649
47_69	-0.163423105267916	6.11542108380586	0.669952207457208	0.828637592133649
109_3	-0.157909188706013	4.72541826698626	0.670057746575131	0.828719191143556
30_52	-0.157268874834312	4.90201172766774	0.670265878321611	0.828927658328185
7_14	0.464997940624157	-1.33343888526279	0.670450755012451	0.829107342725146
351_5	-0.165768807758269	7.50224008669951	0.670491986384773	0.829109378606038
6_349	0.157095110754534	5.50818034482578	0.670582700057868	0.82917259889675
6_414	-0.328290044064044	0.774417191661052	0.670639424824088	0.829193787068508
81_57	0.21740301765544	1.74444409840312	0.67084579250849	0.829399983713495
1_306	0.160105438499446	6.71230699000811	0.670900114709796	0.829418185727581
170_16	-0.164749870594522	6.11046435077586	0.670987833769417	0.829477670914268
80_34	0.831985258662473	-2.29387767567954	0.671151502036078	0.829605488526537
274_3	0.831978101426745	-2.29387767567954	0.671170446554412	0.829605488526537
43_48	-0.446045198842352	-1.18841113066004	0.671233401195808	0.829618022611195
55_89	-0.180531625539037	5.3567388171718	0.671259805642966	0.829618022611195
946_3	0.14997689618799	5.66462536760199	0.671306095676294	0.82962627884942
1_256	0.221728458642882	1.88334769971717	0.671440173872596	0.829743019751108
124_35	-0.227488281639963	1.7048323023073	0.671512198500072	0.829783067704071
5_246	0.15908756717936	5.04360466021501	0.671579050674051	0.829788812632338
57_36	0.151372617174243	5.56919475695632	0.671596082680515	0.829788812632338
35647	0.580462071660584	-2.22809833847225	0.671660063967911	0.829818913455312
57_42	0.177375335006266	3.50943453812359	0.671764261658123	0.82989869413881
119_61	-0.194203695359085	3.19227957670297	0.671827844647396	0.829928292901192
133_10	-0.160156944808913	4.58663837204354	0.671906174852534	0.829976104758571
171_23	-0.174513541818311	3.80541821931423	0.672000643455398	0.830005147770921
16_59	0.183349760998118	3.69771781871797	0.672029238514231	0.830005147770921
5_50	-0.172156767403007	4.39190750324319	0.672079911638313	0.830005147770921
98_30	-0.208868861521142	2.49630886767896	0.672088197956306	0.830005147770921
17_118	0.220352058094544	1.43833008619043	0.672153762850441	0.830037177224367
86_69	0.156497419521785	4.74966887973279	0.672249568469932	0.83010654472366
1552_1	0.154808112218278	5.06051032244887	0.672409531420249	0.830255122065502
1_331	-0.216906634769634	5.29284294979586	0.672502742510908	0.830321265143302
34_144	-0.20797883395769	1.94411406264449	0.672719606183734	0.830540061981627
2_203	-0.159145904334955	4.73942276333256	0.673119523150735	0.830984817422618
140_1	0.179268569128708	3.88830056319748	0.673236589049208	0.831080353488281
32265	-0.181408544294536	3.38851033864912	0.673312861640975	0.831124980655359
166_52	0.236885684044964	2.73438254762739	0.67335210297163	0.831124980655359
94_49	-0.149553986073296	5.37104010353715	0.673429950581284	0.831146400848244
16_75	0.166721866855115	3.93664095331203	0.673448821618312	0.831146400848244
108_76	0.161852517556096	7.10797132356718	0.673650244732404	0.831228988971744
65_126	0.446708125977006	-0.0942272890524495	0.673653598654709	0.831228988971744
8_92	-0.169166616512131	7.55477084517203	0.673667429653237	0.831228988971744
88_43	-0.174455727315154	4.82980210952785	0.673711015480919	0.831228988971744
102_23	-0.241491092442707	0.856621541936444	0.67371417124776	0.831228988971744
106_78	-0.174410630872165	8.58654240702187	0.673823733801591	0.831283030207628
26_88	-0.164041221479295	4.77394992597964	0.673837349575799	0.831283030207628
743_5	-0.156253685606121	5.0551132304966	0.674152608515644	0.83162296868839
2_263	-0.16352965863618	6.37712707157083	0.674370527556694	0.831842797389573
25_52	-0.172271062555353	5.75244509303839	0.67444182059159	0.831881746204043
681_1	0.324315918094489	-0.547363501516485	0.674486567890852	0.831887949857137
172_13	-0.164219103923197	6.47844262466889	0.674650568622974	0.832003099726984
14_130	0.209165004163627	2.12864631848278	0.674677245789206	0.832003099726984
17_104	0.160064363349678	4.34484932578415	0.674731034720783	0.832003099726984
50_93	-0.27114061545814	0.614970845532192	0.6747893466021	0.832003099726984
55_115	0.166491611512934	9.59035501114491	0.674812246036618	0.832003099726984
6_293	-0.259430795803733	0.347179814533671	0.674818269666364	0.832003099726984
1_59	0.258365531824785	0.860075630705951	0.675101388412651	0.832303171481722
6_314	-0.224245816800727	2.52514230549103	0.675268521763597	0.832460222974605
7_25	-0.455161326459134	-1.60553188130921	0.675365117362173	0.832530303287076
45723	0.184242484220048	3.16266657719289	0.675449961327443	0.832585889830703
53_99	-0.256412063247246	1.04833706288494	0.675673115090245	0.832771698466027
12_263	-0.315615635253189	-0.273299323822885	0.675747028816139	0.832771698466027
55_70	-0.163448269241375	7.4103447980093	0.675792920480069	0.832771698466027
18_17	-0.170952511196874	5.20787283629962	0.675844806364058	0.832771698466027
169_51	-0.153621575569208	4.75800236210059	0.675878757747932	0.832771698466027
124_55	-0.284129533209477	0.0909222103323747	0.67591417000837	0.832771698466027
3189_2	-0.149294153612174	5.29571984679456	0.675918761912568	0.832771698466027
33096_2	-0.154100747293916	4.74285113024882	0.675918781280614	0.832771698466027
117_86	0.179684966037464	4.44554578210375	0.676119462247185	0.832969950989194
1_152	0.166954336922045	3.73763100803395	0.676317558012176	0.833164995445538
67_13	0.151242736109192	5.07646796188863	0.67646157280829	0.833293397780958
7_218	0.19108929702649	2.79153280671347	0.676611634366432	0.833429233227765
50_40	-0.227266689748054	1.53858566632943	0.676706643759671	0.833497245136507
4041_1	0.212005575077742	1.76649740194002	0.676903549948803	0.833690747599535
48_20	0.193052953578223	3.2472182218566	0.677050401510063	0.833789134681447
179_1	0.177917157716266	3.64979431317714	0.677063050974555	0.833789134681447
862_5	-0.162710248737556	4.08025223573887	0.677138764496735	0.833833348367576
44_134	-0.886157493828589	-2.50818131944695	0.677235006389937	0.833846651803506
261_5	0.179739614465512	7.00505946396733	0.67726036837631	0.833846651803506
49_98	0.147374065565007	5.6585073144442	0.677300924593888	0.833846651803506
365_4	0.147257326998131	5.59241121993862	0.677308812945001	0.833846651803506
159_33	0.159724655896026	4.1502631846814	0.677467288519036	0.83399273292766
137_15	-0.642391753407511	-2.23661135471141	0.677542762435811	0.834036624109202
206_4	-0.186003414860615	3.78522492126121	0.677594014228877	0.834050695111885
151_47	-0.207510060384211	2.43564061561946	0.677670830900897	0.834096230429529
5_125	0.149641797586723	5.07483917565874	0.677860518203907	0.834253513887574
30_43	-0.158840037330017	6.51166440355686	0.677902585456974	0.834253513887574
46519	0.167432834872863	3.77473498515505	0.677940091998695	0.834253513887574
40_69	-0.176967190002404	4.14679800382923	0.677957940314175	0.834253513887574
2298_2	0.147437255206657	5.65211490668474	0.67808509924609	0.834360968376769
85_89	0.151888380156854	6.12910806468481	0.678264731219952	0.834532972766368
2511_2	0.157834178619981	7.16539278113908	0.678360311411687	0.834601546200528
8_128	0.177304790162021	3.36381165338277	0.678455619071127	0.834660771615371
12_64	-0.152679494875126	6.12915710811072	0.6784881497982	0.834660771615371
720_3	0.22913784088612	6.90019665893615	0.678557358334928	0.834675997255748
183_7	0.149431428129999	5.97613486962054	0.678580228277435	0.834675997255748
72_39	0.158471161823184	7.1799451734451	0.678808759130425	0.834908066239165
29_89	-0.161410647903612	4.56899510322532	0.678871524793945	0.834936235279459
17_155	0.157458177099235	4.49409198873795	0.678918223873054	0.83494464206571
46_178	0.234456270684942	0.207621270589755	0.679008598837288	0.835006758022957
73_37	0.156911780669297	4.69871480300364	0.679105772052631	0.835059239476171
483_2	0.283883776363942	-0.441644998347221	0.679202664922051	0.835059239476171
126_24	-0.151278206247356	5.06025733799788	0.679205189122091	0.835059239476171
49_37	0.208158520391248	1.64475268822299	0.679210752146864	0.835059239476171
57_87	-0.305726797519817	-0.240195033730686	0.679333376843029	0.835160977752964
86_61	-0.149266008601311	5.18335818813252	0.679656703863206	0.835509429652239
85_32	-0.150412672000006	5.78558206697233	0.679842216006369	0.835688433256259
151_56	0.227322186233521	1.51363591243499	0.679915200807274	0.835729100992274
39_87	0.16144054925922	4.48853279286732	0.680014658502062	0.835796595563139
33_74	0.155564524084744	4.54230862625423	0.680072025839288	0.835796595563139
283_7	-0.181896265221186	3.09788484927426	0.680103661451777	0.835796595563139
5_303	0.184729672050124	3.42547156377036	0.680129729041688	0.835796595563139
51_137	-0.158403747871475	4.76185186710153	0.680319922885695	0.835981272211257
36_130	0.161624625038699	4.87665434299783	0.68049395142063	0.83614606432624
13_90	-0.179505304296599	3.71721064299836	0.680574868592861	0.836168034110764
1_189	0.180294958257286	5.54486381413542	0.680591675603739	0.836168034110764
17_233	-0.37851117096368	-1.65238547285604	0.680862238081019	0.83645137994058
84_102	-0.152582302207497	5.60728276972521	0.680915491945522	0.836467740692021
192_18	0.288063621154294	0.48544195998101	0.681100993037828	0.836646548541276
20_28	0.149187295366649	4.84340278427138	0.681226541392651	0.836751695371163
26548_3	-0.166737935226562	3.86352483339581	0.681399771893711	0.836902138243478
65_54	-0.237147151336513	0.974777473172183	0.681428936051768	0.836902138243478
395_2	0.216961797848902	1.91120494365938	0.681497635961406	0.836937436834456
55_46	-0.146307017080009	5.11602677876985	0.681547042387504	0.836949038626072
2_115	-0.157987253722346	7.25307153644657	0.681773599044777	0.837149724754109
29609	0.290889458535517	1.35328760186866	0.681874534180524	0.837149724754109
92_54	0.18137751820527	3.35454026672193	0.681879355752904	0.837149724754109
43430	-0.165103165249752	3.83106587079983	0.68191291138936	0.837149724754109
18_248	-0.15308206662144	5.02006601892865	0.681917549199714	0.837149724754109
90_33	-0.186069217483888	3.28832585503538	0.681950279482197	0.837149724754109
58_102	0.168957965711032	3.70312032508588	0.682249459693996	0.837467909118604
71_61	-0.208848938113769	2.27793890240547	0.682366343757332	0.837562298991873
120_53	-0.154265032448613	6.20817991969978	0.682459273488791	0.837627277071358
34_199	-0.196109632933429	2.59589013359411	0.68256207120663	0.837704358456748
32_120	0.160045606890978	4.51412567348317	0.682605759444661	0.837708890347948
62_50	0.222108038661046	1.39662373007158	0.682670429953844	0.837739170106823
42_113	-0.20502140469823	2.19310960083778	0.682710722731203	0.83773953293134
33_158	0.16495375274776	7.9087364705941	0.682924558481439	0.837952834059387
65_50	-0.155544688987448	4.31401939876269	0.683327269165051	0.838389227960651
44644	-0.170406496041632	3.52832984298483	0.683374663724001	0.838389227960651
87_79	-0.149515850921359	4.81343781436007	0.683400300261265	0.838389227960651
16_2	-0.270219361873085	0.599123059932948	0.683488674896619	0.838448535534127
178_30	-0.167972923488611	4.04752879424164	0.683580281529874	0.838507584290124
127_19	-0.145052206055051	5.45841173419747	0.683630546445074	0.838507584290124
25_4	0.204928788302308	2.03346803783603	0.683656911765216	0.838507584290124
33209_2	0.402938934406856	-2.1567115981265	0.683776662655289	0.83856078149104
9_238	-0.160827321753293	7.51601798346455	0.683780357464095	0.83856078149104
36_105	-0.16133542000904	8.96314199599086	0.683992937531283	0.838707682936659
101_28	0.153290386728057	4.50331881915768	0.684006733699175	0.838707682936659
48_180	0.149378280297252	6.10326051312324	0.684086986971244	0.838707682936659
26_180	0.17234460123539	3.53352597364206	0.684099987516085	0.838707682936659
0_161	0.148658086449819	4.81403964041968	0.684135447555009	0.838707682936659
197_27	0.192949982248189	3.66772314008767	0.68414040405695	0.838707682936659
5_5	0.179975017043269	8.0708726334439	0.684351343550892	0.838884874043391
3_337	0.152877409715874	6.58932955182878	0.684365043818545	0.838884874043391
39914	-0.175001057137349	3.33515350442405	0.684528222406701	0.838949958815025
80_131	-0.500136905711949	-2.10378980230931	0.684580247716316	0.838949958815025
89_2	-0.728080779483052	-2.16102103005737	0.684597596465794	0.838949958815025
106_26	-0.145276315706766	5.2011251987276	0.684623412929742	0.838949958815025
22_55	0.186758981106118	3.69484354324431	0.684657781642041	0.838949958815025
17_156	-0.234137634805819	0.819664574637611	0.68465846961209	0.838949958815025
13_6	-0.145853378602929	5.96089037087928	0.684735491483163	0.83897101928582
5_91	0.281423036686267	-0.191271341608342	0.684759419242384	0.83897101928582
41_25	0.171699512693475	3.79581297499946	0.684795824574379	0.83897101928582
450_5	-0.153893539646017	4.42487830743262	0.684943458975149	0.839102810331316
53_24	0.169691336543763	3.62952397036281	0.685344165307183	0.839534447412099
108_42	0.238200912430401	1.26990752135035	0.685375961628049	0.839534447412099
12_23	0.143999472745686	5.02202936405236	0.685433336041416	0.839555627098682
51_21	0.162205787175006	7.52206955343638	0.685541378926629	0.83963886214948
38405_2	0.434814985801487	-1.50467738674157	0.685884515685913	0.840010009416527
13_25	-0.236235185342514	0.936608220228945	0.686028733864088	0.840075831634947
42_153	0.144137957003423	5.44310869838907	0.686058491749013	0.840075831634947
213_9	-0.18960073015153	3.23474117732591	0.686075282786046	0.840075831634947
5_38	0.225103216353461	1.24091969296087	0.686107971947983	0.840075831634947
1021_1	-0.160780155268459	6.3763051043256	0.686159467452496	0.840075831634947
119_10	-0.195337836324224	2.40977513479069	0.686199803645883	0.840075831634947
110_29	0.144966648068888	5.43551537387	0.686219021410471	0.840075831634947
146_32	0.155562589480904	6.39686546953736	0.686454787079472	0.840315342804181
